id,company,country,countryregion,product_categories,brandnames,link_details
34763,"Shaoxing Baiju Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/34763
46114,"Shaoxing Bolu Import & Export Trading Co., Ltd.",China (CN),NULL,Fabrics,", YUECHENG DISTRICT, SHAOXING CITY,",/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46114
45652,"SHAOXING CHENXIE TEXTILE CO.,LTD",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45652
45287,"Shaoxing City Emb Sense Textile Co., Ltd.",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45287
39201,"Shaoxing City Ohyeah Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39201
43987,"Shaoxing Classical Textile Co.,ltd",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43987
46197,"Shaoxing Dafa Cloth Trade Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46197
36043,SHINE COLLECTIONS PVT. LTD.,India (IN),Uttar Pradesh,"Children's wear, Ladieswear, Men's wear, Accessories, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36043
29235,Shine Organic Clothing Company,India (IN),Tamil Nadu,"Babywear, Children's wear, Garments, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/29235
40532,SHANKAR6 COTTON FIBERS PRIVATE LIMITED,India (IN)<br>Gujarat,Gujarat,"Raw Fibres, Product category (other), Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40532
41876,SHANTA COTTON INDUSTRIES PVT. LTD.,India (IN),Gujarat,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41876
32415,Shantex (Pvt.) Limited.,Bangladesh (BD),Dhaka,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32415
45531,"SHANTOU BAOSHENG INDUSTRIES CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45531
36394,"Shantou City Chuangrong Apparel Industrial Co., Ltd.",China (CN),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36394
46237,"Shantou Enjoy Fashion Co., Ltd",China (CN),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46237
31837,"Shantou Jiahuang Knitting Industrial Co., Ltd",China (CN),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31837
45665,"SHANTOU SHENGTAIFA INDUSTRIAL CO., LTD.",China (CN),NULL,"Ladieswear, Underwear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45665
45229,"Shantou Youzina Clothing Co., Ltd",China (CN),NULL,"Leasure wear, Fabrics",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45229
32162,"Shanxi ECI Hemp Textile Technology Co.,Ltd.",China (CN),NULL,"Fabrics, Raw Fibres, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32162
33597,"Shaoxing Keqiao Jingao Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/33597
43698,"Shaoxing Keqiao Lianlan Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43698
43128,"Shaoxing Keqiao Sofashion Textile Technology Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43128
43904,"Shaoxing Keqiao Xindu Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43904
46174,"Shaoxing Kerry Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46174
44116,"Shaoxing Kesuo Textile Co., Ltd",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44116
43699,"Shaoxing Keyue Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43699
39536,"SHAOXING KING FABRIC TEXTILE CO, LTD",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39536
46764,"SHAOXING LIANGZ TEXTILS CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46764
45603,"SHAOXING LUXIU TEXTILE CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45603
41686,"SHAOXING MACKEEN IMPORT AND EXPORT CO., LTD",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41686
35309,"Shaoxing Manshenghuo Textile Technology  Co.,Ltd",China (CN),NULL,"Raw Fibres, Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/35309
38154,"Shaoxing Organic Knitting Co.,Ltd",China (CN),NULL,"Babywear, Children's wear, Fabrics, Yarns, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38154
34777,"Shaoxing Punny Apparel Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/34777
43405,"Shaoxing Qifei Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43405
45246,"Shaoxing Quanrun Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45246
46115,"SHAOXING SANSHUO TEXTILE CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46115
36133,"Shaoxing Shinebo Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36133
46070,"SHANGHAI KUWAMURA CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46070
38564,"Shanghai Langkun Textile Co.,Ltd.",China (CN),NULL,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38564
46715,"Shanghai Linsha Industrial Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46715
45690,"Shanghai Longing Textile Imp&Exp Co., Ltd",China (CN),NULL,"Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45690
47025,"Shanghai Magicknit Fashion Co.,Ltd",China (CN),NULL,"Accessories, Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/47025
46803,"Shanghai Maoteng Knitting Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46803
35609,"Shanghai Mudoo Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/35609
31844,"Shanghai Sunway International Trading Co., Ltd.",China (CN),NULL,"Fabrics, Ladieswear, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31844
39843,"Shanghai Sunwin Industry Group Co., Ltd.",China (CN),NULL,"Babywear, Accessories, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39843
47005,"Shanghai SUSTEX Imp & Exp Co., Ltd",China (CN),NULL,"Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/47005
46071,SHANGHAI SWANY TEXTILE INC,China (CN),NULL,"Accessories, Toys",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46071
38656,Shanghai Textile Decoration Corp. (Group),China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38656
30040,"Shanghai Textile Import&Export Co.,Ltd.",China (CN),NULL,"Babywear, Fabrics",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30040
7125,"Shanghai Think Top Development Co.,Ltd.",China (CN),NULL,"Babywear, Leasure wear, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/7125
30085,"Shanghai Tiqiao Jiangsu Textile Technology Co.,Ltd.",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30085
1032,"Shanghai Tiqiao Textile Yarn Dyeing Co.,Ltd.",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/1032
46792,"Shanghai Twinkle Import And Export Co., Ltd.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46792
46447,"SHANGHAI UEYAMA CO., LTD.",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46447
36812,"Shanghai Velvet Garment& Adornment Co.,Ltd.",China (CN),NULL,"Babywear, Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36812
46929,"SHANGHAI WEHOME TEXTILE CO., LTD.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46929
44070,"ShaoXing Golden Tree Silk Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44070
26712,Shree Gayatri Cottex Engineers Pvt. Ltd,India (IN),Gujarat,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/26712
44473,Shree Gayatri Industries,India (IN),Madhya Pradesh,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44473
46889,Shree Hari Fabrics,India (IN),Uttar Pradesh,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46889
43749,SHREE HARI SPINTEX LTD,India (IN),Punjab,"Raw Fibres, Yarns",SHREE HARI SPINTEX LTD,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43749
46165,SHREE IMPEX,India (IN),Madhya Pradesh,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46165
46595,Shree International.,India (IN),Uttar Pradesh,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46595
40867,SHREE JAGDAMBA KNITS PVT LTD.,India (IN),Uttar Pradesh,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40867
41907,Shree Jinmata Ginning & Pressing,India (IN),Maharashtra,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41907
40333,"Shaoxing Delin Textile Co., Ltd.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40333
36456,"Shaoxing Ecou Textile Co.,Ltd",China (CN),NULL,"Babywear, Children's wear, Fabrics, Yarns, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36456
45782,"Shaoxing Gotex Light Textile Technology Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45782
45254,"SHAOXING GUOZHOU TEXTILE FINISHING CO., LTD.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45254
44575,"Shaoxing Haitong Printing And Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44575
42078,"Shaoxing Hangcheng Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/42078
31550,"Shaoxing Hengli Printing And Dyeing Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31550
43817,"Shaoxing Hengxing Linen Textile Technology Co., Ltd.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43817
43409,"Shaoxing Jeerayfun Textile Co., Ltd",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43409
34787,"Shaoxing Jiepeng Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/34787
43295,"Shaoxing Jingqi Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43295
44354,"Shaoxing Jingqi Textile Co., Ltd. (Registration)",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44354
32349,"Shaoxing Jinsen Printing and Dyeing Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32349
43317,"Shaoxing YIDE Trade Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43317
46190,"Shaoxing Yifunian Textile Co., Ltd",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46190
45395,"SHAOXING YUZHIHUA TEXTILE CO., LTD.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45395
46539,"Shaoxing Zeping Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46539
46189,"Shaoxing Zhenyong Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46189
45280,"ShaoXing ZhiFeng Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45280
44470,Sharnitha Fashions,India (IN),Tamil Nadu,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44470
40533,Sharvay Agronics LLP,India (IN),Gujarat,"Fabrics, Yarns, Product category (other)",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40533
30398,Shasha Denims Ltd.,Bangladesh (BD),Dhaka,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30398
44856,SHASHTI PRINTING FACTORY UNIT-1,India (IN),Tamil Nadu,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44856
38945,"SHASING SHAPHENG DYEING CO.,LTS.FUJIAN",China (CN)<br>,NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38945
46061,SHC TEXTILE LTD,China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46061
45343,Sheel Fibers,India (IN),Maharashtra,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45343
44966,"SHENZHEN HEMAO SUNRISE TEXTILE CO., LTD.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44966
40699,"Shenzhen Hexingda Textile Co., LTD",China (CN),NULL,"Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40699
38133,"Shenzhen Huahan Textiles Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38133
45855,"Shenzhen Huanan Xinyi Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45855
46712,"Shenzhen Zhenyulian E-Commerce Co., Ltd.",China (CN),NULL,Home Textiles,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46712
38397,"Shenzhen Zhiheng Import & Export Co.,Ltd.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38397
26415,Shepherd Industries PLC.,Bangladesh (BD),Mymensingh,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/26415
37182,Shepherd Textile (BD) Ltd.,Bangladesh (BD),Mymensingh,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/37182
40132,Sheraton Enterprises,India (IN),Maharashtra,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40132
31496,Shevick Sales Corp dba Sleep on Latex,United States (US),Illinois,Home Textiles,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31496
40220,SHIBA FABRICS,India (IN),Tamil Nadu,"Fabrics, Yarns, Accessories, Home Textiles, Product category (other)",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40220
31414,Shin Shin Apparels Ltd.,Bangladesh (BD),Dhaka,"Children's wear, Garments",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31414
43440,"Shaoxing Fanbang Import And Export Co., Ltd",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43440
47056,"SHAOXING HOTEX TEXTILE CO., LTD.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/47056
34331,"Shaoxing Huanuo Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/34331
46826,"Shaoxing Huaxing Silk Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46826
45795,"Shaoxing Huishuo Knitting Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45795
